3,6	6,6	8,6	48,6	25,6	37,6	-1,6	-1,6	-1,6	-1,6	
7,6	1,6	2,6	0,6	5,6	4,6	38,6	29,6	40,6	39,6	
0,6	5,6	4,6	39,6	46,6	48,6	25,6	49,6	23,6	37,6	
35,6	31,6	24,6	41,6	43,6	38,6	29,6	26,6	28,6	20,6	
36,6	21,6	20,6	41,6	43,6	38,6	29,6	26,6	28,6	40,6	
16,6	41,6	33,6	43,6	38,6	29,6	26,6	28,6	40,6	39,6	
28,6	22,6	43,6	38,6	29,6	26,6	40,6	39,6	14,6	32,6	
12,6	9,6	26,6	38,6	29,6	40,6	39,6	14,6	32,6	30,6	
45,6	19,6	14,6	38,6	29,6	40,6	39,6	32,6	30,6	27,6	
32,6	15,6	30,6	38,6	29,6	40,6	39,6	27,6	42,6	17,6	
