2,6	0,6	1,6	5,6	28,6	22,6	33,6	30,6	10,6	19,6	
5,6	4,6	3,6	28,6	22,6	30,6	10,6	9,6	-1,6	-1,6	
37,6	8,6	45,6	46,6	25,6	7,6	23,6	28,6	39,6	16,6	
11,6	48,6	44,6	46,6	25,6	7,6	23,6	28,6	39,6	16,6	
47,6	18,6	15,6	46,6	25,6	7,6	23,6	28,6	39,6	16,6	
38,6	12,6	17,6	46,6	25,6	7,6	23,6	28,6	39,6	16,6	
34,6	13,6	39,6	46,6	25,6	7,6	23,6	28,6	16,6	43,6	
46,6	25,6	24,6	7,6	23,6	28,6	16,6	43,6	14,6	22,6	
49,6	40,6	29,6	7,6	23,6	28,6	16,6	43,6	14,6	22,6	
6,6	7,6	42,6	23,6	28,6	16,6	43,6	14,6	22,6	31,6	
