2,6	0,6	11,6	14,6	13,6	4,6	10,6	29,6	23,6	24,6	
6,6	5,6	8,6	16,6	1,6	14,6	13,6	12,6	7,6	15,6	
16,6	1,6	14,6	13,6	4,6	10,6	20,6	41,6	19,6	36,6	
13,6	12,6	9,6	10,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	
7,6	15,6	4,6	10,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	
10,6	37,6	49,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	
22,6	31,6	34,6	17,6	3,6	28,6	47,6	45,6	46,6	27,6	
25,6	38,6	33,6	17,6	3,6	28,6	47,6	45,6	46,6	27,6	
43,6	28,6	26,6	17,6	3,6	47,6	45,6	46,6	27,6	18,6	
18,6	47,6	44,6	17,6	3,6	45,6	46,6	27,6	42,6	21,6	
