0,6	11,6	6,6	10,6	33,6	42,6	19,6	14,6	41,6	25,6	
10,6	4,6	8,6	41,6	37,6	-1,6	-1,6	-1,6	-1,6	-1,6	
9,6	3,6	1,6	7,6	5,6	20,6	33,6	16,6	42,6	19,6	
7,6	2,6	30,6	5,6	20,6	33,6	16,6	42,6	19,6	14,6	
15,6	34,6	27,6	5,6	45,6	29,6	44,6	20,6	38,6	33,6	
13,6	40,6	49,6	5,6	45,6	29,6	44,6	20,6	38,6	33,6	
28,6	38,6	36,6	5,6	45,6	29,6	44,6	20,6	33,6	43,6	
47,6	12,6	35,6	5,6	45,6	29,6	44,6	20,6	33,6	43,6	
39,6	45,6	23,6	5,6	29,6	44,6	20,6	33,6	43,6	16,6	
24,6	29,6	48,6	5,6	44,6	20,6	33,6	43,6	16,6	42,6	
