18,6	12,6	23,6	25,6	5,6	30,6	-1,6	-1,6	-1,6	-1,6	
2,6	20,6	25,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	
22,6	4,6	8,6	26,6	6,6	10,6	14,6	0,6	5,6	13,6	
26,6	6,6	10,6	14,6	0,6	5,6	7,6	24,6	9,6	17,6	
14,6	0,6	5,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	
13,6	21,6	15,6	7,6	19,6	24,6	9,6	17,6	42,6	49,6	
1,6	7,6	16,6	9,6	36,6	30,6	-1,6	-1,6	-1,6	-1,6	
3,6	19,6	24,6	9,6	17,6	42,6	44,6	38,6	36,6	29,6	
9,6	46,6	35,6	36,6	30,6	-1,6	-1,6	-1,6	-1,6	-1,6	
40,6	31,6	47,6	17,6	42,6	49,6	41,6	44,6	39,6	38,6	
