6,6	14,6	19,6	9,6	4,6	13,6	0,6	7,6	1,6	2,6	
9,6	4,6	10,6	1,6	2,6	45,6	42,6	32,6	37,6	38,6	
23,6	20,6	16,6	21,6	17,6	13,6	0,6	7,6	1,6	2,6	
21,6	17,6	13,6	0,6	7,6	1,6	2,6	11,6	45,6	29,6	
0,6	3,6	7,6	1,6	2,6	45,6	42,6	32,6	37,6	38,6	
1,6	18,6	2,6	42,6	32,6	37,6	38,6	-1,6	-1,6	-1,6	
22,6	15,6	8,6	11,6	46,6	35,6	28,6	45,6	29,6	41,6	
5,6	39,6	40,6	11,6	46,6	35,6	28,6	26,6	45,6	29,6	
31,6	43,6	26,6	11,6	46,6	35,6	28,6	45,6	29,6	41,6	
30,6	47,6	48,6	11,6	46,6	35,6	28,6	45,6	29,6	41,6	
