7,6	19,6	3,6	0,6	2,6	17,6	16,6	15,6	6,6	14,6	
9,6	5,6	11,6	0,6	2,6	17,6	16,6	15,6	6,6	14,6	
0,6	2,6	17,6	16,6	13,6	41,6	32,6	46,6	30,6	45,6	
16,6	15,6	20,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	-1,6	
8,6	6,6	1,6	13,6	41,6	32,6	46,6	30,6	45,6	37,6	
4,6	18,6	14,6	12,6	13,6	41,6	32,6	46,6	30,6	45,6	
12,6	10,6	24,6	13,6	41,6	32,6	46,6	30,6	45,6	37,6	
44,6	38,6	39,6	13,6	49,6	43,6	41,6	32,6	46,6	30,6	
26,6	33,6	27,6	13,6	49,6	43,6	41,6	32,6	46,6	30,6	
43,6	29,6	47,6	13,6	49,6	41,6	32,6	46,6	30,6	45,6	
